Puesto de trabajo,Orden de p,      Cant. Producida,       Valor Est.,     Cant. Producida,    Valor Est. Producida,     Cant. Constrastada,       Valor Est. Contrastada,merma rec.,    Valor Est. Merma,c.costo,total producido,merma no recuperada
PLB618,13361290,495330.0,3087867.59,8406,52402.68,523692.0,2674049.91,14719.625,30742.81,ASBO-PL618,503736.0,5236.375
PLB618,13361291,741886.0,4588238.57,8536,51156.15,807300.0,4122194.92,48804.248,101930.59,ASBO-PL618,750422.0,8073.751999999979
PLB618,13361450,19984.0,131672.98,0,0.0,21392.0,110058.63,1194.47,2494.72,ASBO-PL618,19984.0,213.52999999999884
PLB618,13361451,20601.0,138172.57,0,0.0,21392.0,110058.64,577.379,1205.89,ASBO-PL618,20601.0,213.62099999999919
PLB618,13361452,146192.0,980350.42,0,0.0,155092.0,797925.08,7349.409,15349.68,ASBO-PL618,146192.0,1550.591000000015
PLB618,13361453,58604.0,388776.62,0,0.0,62839.0,323297.23,3606.882,7533.18,ASBO-PL618,58604.0,628.1180000000022
PLB618,13361454,20044.0,136300.94,0,0.0,21392.0,110058.63,1134.47,2369.41,ASBO-PL618,20044.0,213.52999999999884
PLB618,13361455,144391.0,999780.64,0,0.0,157766.0,811682.4,11797.467,24639.72,ASBO-PL618,144391.0,1577.5329999999958
PLB618,13361456,138587.0,1018933.18,0,0.0,145666.0,749429.72,5622.467,11742.87,ASBO-PL618,138587.0,1456.5329999999958
PLB618,13367111,2421931.0,16533239.38,6720,45873.87,2533650.0,12937196.85,79662.688,166380.3,ASBO-PL618,2428651.0,25336.311999999918
PLB618,13367710,403908.0,2563907.05,1023,6493.75,419818.0,2159900.63,10688.328,22323.22,ASBO-PL618,404931.0,4198.6720000000205
PLB618,13367711,198156.0,1264498.83,0,0.0,211246.0,1086828.97,10977.643,22927.47,ASBO-PL618,198156.0,2112.356999999989
PLB618,13367712,787590.0,5540467.29,6850,48187.77,884884.0,4577850.06,28068.9,58623.59,ASBO-PL618,794440.0,62375.09999999998
PLB618,13375776,427305.0,2731538.63,5712,36513.84,455917.0,2345624.57,18340.506,38305.25,ASBO-PL618,433017.0,4559.494000000006
PLB618,13375777,17049.0,108985.35,0,0.0,17381.0,89422.64,159.482,333.09,ASBO-PL618,17049.0,172.51800000000003
PLB618,13375780,1105967.0,7711399.56,4960,34583.79,1159058.0,5945643.69,36540.599,76317.24,ASBO-PL618,1110927.0,11590.40100000007
PLB618,13375846,5035.0,35106.73,0,0.0,5348.0,27307.69,259.118,541.19,ASBO-PL618,5035.0,53.88199999999961
PLB618,13375847,801156.0,5164083.53,10546,64321.7,833972.0,4280428.17,13931.941,29097.7,ASBO-PL618,811702.0,8338.059000000008
PLB618,13375848,253128.0,1592721.87,1478,9194.52,259378.0,1334460.89,2179.941,4552.94,ASBO-PL618,254606.0,2592.0590000000084
PLB618,13378471,2010516.0,12752441.46,28786,182585.85,2072350.0,10721074.82,12325.272,25742.09,ASBO-PL618,2039302.0,20722.727999999886
PLB680,13361191,764302.0,5122818.09,22429,140181.44,814233.0,4188786.76,19359.489,40433.45,ASBO-PL680,786731.0,8142.51099999994
PLB680,13361192,17459.0,117020.91,0,0.0,18718.0,96301.3,1071.413,2237.72,ASBO-PL680,17459.0,187.58699999999953
PLB680,13361193,221914.0,1512512.6,1411,9617.04,232638.0,1196887.62,6986.995,14592.76,ASBO-PL680,223325.0,2326.0050000000047
PLB680,13361194,380256.0,2446065.14,1537,9887.03,394415.0,2029206.0,8678.17,18124.88,ASBO-PL680,381793.0,3943.8300000000163
PLB680,13361198,150703.0,902607.08,0,0.0,157766.0,811682.4,5485.209,11456.19,ASBO-PL680,150703.0,1577.7909999999974
PLB680,13361199,804464.0,5123574.87,5609,36043.35,838299.0,4312922.61,19843.369,41444.08,ASBO-PL680,810073.0,8382.631000000052
PLB680,13361200,1678509.0,11146239.51,12662,84082.74,1782221.0,9169259.69,73227.667,152940.39,ASBO-PL680,1691171.0,17822.3330000001
PLB680,13361202,10272.0,68211.83,0,0.0,10696.0,55029.32,317.647,663.42,ASBO-PL680,10272.0,106.35299999999916
PLB680,13361203,16483.0,110119.31,0,0.0,17381.0,89422.63,724.882,1513.96,ASBO-PL680,16483.0,173.11799999999857
PLB680,13361242,225506.0,1668825.53,0,0.0,236649.0,1217523.61,8776.701,18330.66,ASBO-PL680,225506.0,2366.298999999999
PLB680,13361244,279435.0,2067919.62,0,0.0,303499.0,1561456.82,21029.17,43920.69,ASBO-PL680,279435.0,3034.8300000000163
PLB680,13361286,1348647.0,8875256.99,7304,48066.6,1411872.0,7263869.64,41802.13,87306.26,ASBO-PL680,1355951.0,14118.870000000112
PLB680,13361287,706642.0,4412901.21,4498,28089.52,734013.0,3776386.78,15533.389,32442.41,ASBO-PL680,711140.0,7339.6110000000335
PLB680,13361288,185792.0,1160141.0,4821,30103.76,203224.0,1045556.99,10578.47,22093.77,ASBO-PL680,190613.0,2032.5299999999988
PLB680,13361289,7872.0,49155.14,0,0.0,8022.0,41271.99,69.879,145.94,ASBO-PL680,7872.0,80.1210000000001
PLB680,13361290,495330.0,3087867.59,8406,52402.68,523692.0,2674049.91,14719.625,30742.81,ASBO-PL680,503736.0,5236.375
PLB680,13361291,741886.0,4588238.57,8536,51156.15,807300.0,4122194.92,48804.248,101930.59,ASBO-PL680,750422.0,8073.751999999979
PLB680,13361450,19984.0,131672.98,0,0.0,21392.0,110058.63,1194.47,2494.72,ASBO-PL680,19984.0,213.52999999999884
PLB680,13361451,20601.0,138172.57,0,0.0,21392.0,110058.64,577.379,1205.89,ASBO-PL680,20601.0,213.62099999999919
PLB680,13361452,146192.0,980350.42,0,0.0,155092.0,797925.08,7349.409,15349.68,ASBO-PL680,146192.0,1550.591000000015
PLB680,13361453,58604.0,388776.62,0,0.0,62839.0,323297.23,3606.882,7533.18,ASBO-PL680,58604.0,628.1180000000022
PLB680,13361454,20044.0,136300.94,0,0.0,21392.0,110058.63,1134.47,2369.41,ASBO-PL680,20044.0,213.52999999999884
PLB680,13361455,144391.0,999780.64,0,0.0,157766.0,811682.4,11797.467,24639.72,ASBO-PL680,144391.0,1577.5329999999958
PLB680,13361456,138587.0,1018933.18,0,0.0,145666.0,749429.72,5622.467,11742.87,ASBO-PL680,138587.0,1456.5329999999958
PLB680,13367111,2421931.0,16533239.38,6720,45873.87,2533650.0,12937196.85,79662.688,166380.3,ASBO-PL680,2428651.0,25336.311999999918
PLB680,13367710,403908.0,2563907.05,1023,6493.75,419818.0,2159900.63,10688.328,22323.22,ASBO-PL680,404931.0,4198.6720000000205
PLB680,13367711,198156.0,1264498.83,0,0.0,211246.0,1086828.97,10977.643,22927.47,ASBO-PL680,198156.0,2112.356999999989
PLB680,13367712,787590.0,5540467.29,6850,48187.77,884884.0,4577850.06,28068.9,58623.59,ASBO-PL680,794440.0,62375.09999999998
PLB680,13375776,427305.0,2731538.63,5712,36513.84,455917.0,2345624.57,18340.506,38305.25,ASBO-PL680,433017.0,4559.494000000006
PLB680,13375777,17049.0,108985.35,0,0.0,17381.0,89422.64,159.482,333.09,ASBO-PL680,17049.0,172.51800000000003
PLB680,13375780,1105967.0,7711399.56,4960,34583.79,1159058.0,5945643.69,36540.599,76317.24,ASBO-PL680,1110927.0,11590.40100000007
PLB680,13375846,5035.0,35106.73,0,0.0,5348.0,27307.69,259.118,541.19,ASBO-PL680,5035.0,53.88199999999961
PLB680,13375847,801156.0,5164083.53,10546,64321.7,833972.0,4280428.17,13931.941,29097.7,ASBO-PL680,811702.0,8338.059000000008
PLB680,13375848,253128.0,1592721.87,1478,9194.52,259378.0,1334460.89,2179.941,4552.94,ASBO-PL680,254606.0,2592.0590000000084
PLB680,13378471,2010516.0,12752441.46,28786,182585.85,2072350.0,10721074.82,12325.272,25742.09,ASBO-PL680,2039302.0,20722.727999999886
PLB685,13361191,764302.0,5122818.09,22429,140181.44,814233.0,4188786.76,19359.489,40433.45,ASBO-PL685,786731.0,8142.51099999994
PLB685,13361192,17459.0,117020.91,0,0.0,18718.0,96301.3,1071.413,2237.72,ASBO-PL685,17459.0,187.58699999999953
PLB685,13361193,221914.0,1512512.6,1411,9617.04,232638.0,1196887.62,6986.995,14592.76,ASBO-PL685,223325.0,2326.0050000000047
PLB685,13361194,380256.0,2446065.14,1537,9887.03,394415.0,2029206.0,8678.17,18124.88,ASBO-PL685,381793.0,3943.8300000000163
PLB685,13361198,150703.0,902607.08,0,0.0,157766.0,811682.4,5485.209,11456.19,ASBO-PL685,150703.0,1577.7909999999974
PLB685,13361199,804464.0,5123574.87,5609,36043.35,838299.0,4312922.61,19843.369,41444.08,ASBO-PL685,810073.0,8382.631000000052
PLB685,13361200,1678509.0,11146239.51,12662,84082.74,1782221.0,9169259.69,73227.667,152940.39,ASBO-PL685,1691171.0,17822.3330000001
PLB685,13361202,10272.0,68211.83,0,0.0,10696.0,55029.32,317.647,663.42,ASBO-PL685,10272.0,106.35299999999916
PLB685,13361203,16483.0,110119.31,0,0.0,17381.0,89422.63,724.882,1513.96,ASBO-PL685,16483.0,173.11799999999857
PLB685,13361242,225506.0,1668825.53,0,0.0,236649.0,1217523.61,8776.701,18330.66,ASBO-PL685,225506.0,2366.298999999999
PLB685,13361244,279435.0,2067919.62,0,0.0,303499.0,1561456.82,21029.17,43920.69,ASBO-PL685,279435.0,3034.8300000000163
PLB685,13361286,1348647.0,8875256.99,7304,48066.6,1411872.0,7263869.64,41802.13,87306.26,ASBO-PL685,1355951.0,14118.870000000112
PLB685,13361287,706642.0,4412901.21,4498,28089.52,734013.0,3776386.78,15533.389,32442.41,ASBO-PL685,711140.0,7339.6110000000335
PLB685,13361288,185792.0,1160141.0,4821,30103.76,203224.0,1045556.99,10578.47,22093.77,ASBO-PL685,190613.0,2032.5299999999988
PLB685,13361289,7872.0,49155.14,0,0.0,8022.0,41271.99,69.879,145.94,ASBO-PL685,7872.0,80.1210000000001
PLB685,13361290,495330.0,3087867.59,8406,52402.68,523692.0,2674049.91,14719.625,30742.81,ASBO-PL685,503736.0,5236.375
PLB685,13361291,741886.0,4588238.57,8536,51156.15,807300.0,4122194.92,48804.248,101930.59,ASBO-PL685,750422.0,8073.751999999979
PLB685,13361450,19984.0,131672.98,0,0.0,21392.0,110058.63,1194.47,2494.72,ASBO-PL685,19984.0,213.52999999999884
PLB685,13361451,20601.0,138172.57,0,0.0,21392.0,110058.64,577.379,1205.89,ASBO-PL685,20601.0,213.62099999999919
PLB685,13361452,146192.0,980350.42,0,0.0,155092.0,797925.08,7349.409,15349.68,ASBO-PL685,146192.0,1550.591000000015
PLB685,13361453,58604.0,388776.62,0,0.0,62839.0,323297.23,3606.882,7533.18,ASBO-PL685,58604.0,628.1180000000022
PLB685,13361454,20044.0,136300.94,0,0.0,21392.0,110058.63,1134.47,2369.41,ASBO-PL685,20044.0,213.52999999999884
PLB685,13361455,144391.0,999780.64,0,0.0,157766.0,811682.4,11797.467,24639.72,ASBO-PL685,144391.0,1577.5329999999958
PLB685,13361456,138587.0,1018933.18,0,0.0,145666.0,749429.72,5622.467,11742.87,ASBO-PL685,138587.0,1456.5329999999958
PLB685,13367111,2421931.0,16533239.38,6720,45873.87,2533650.0,12937196.85,79662.688,166380.3,ASBO-PL685,2428651.0,25336.311999999918
PLB685,13367710,403908.0,2563907.05,1023,6493.75,419818.0,2159900.63,10688.328,22323.22,ASBO-PL685,404931.0,4198.6720000000205
PLB685,13367711,198156.0,1264498.83,0,0.0,211246.0,1086828.97,10977.643,22927.47,ASBO-PL685,198156.0,2112.356999999989
PLB685,13367712,787590.0,5540467.29,6850,48187.77,884884.0,4577850.06,28068.9,58623.59,ASBO-PL685,794440.0,62375.09999999998
PLB685,13375776,427305.0,2731538.63,5712,36513.84,455917.0,2345624.57,18340.506,38305.25,ASBO-PL685,433017.0,4559.494000000006
PLB685,13375777,17049.0,108985.35,0,0.0,17381.0,89422.64,159.482,333.09,ASBO-PL685,17049.0,172.51800000000003
PLB685,13375780,1105967.0,7711399.56,4960,34583.79,1159058.0,5945643.69,36540.599,76317.24,ASBO-PL685,1110927.0,11590.40100000007
PLB685,13375846,5035.0,35106.73,0,0.0,5348.0,27307.69,259.118,541.19,ASBO-PL685,5035.0,53.88199999999961
PLB685,13375847,801156.0,5164083.53,10546,64321.7,833972.0,4280428.17,13931.941,29097.7,ASBO-PL685,811702.0,8338.059000000008
PLB685,13375848,253128.0,1592721.87,1478,9194.52,259378.0,1334460.89,2179.941,4552.94,ASBO-PL685,254606.0,2592.0590000000084
PLB685,13378471,2010516.0,12752441.46,28786,182585.85,2072350.0,10721074.82,12325.272,25742.09,ASBO-PL685,2039302.0,20722.727999999886
PLB686,13361191,764302.0,5122818.09,22429,140181.44,814233.0,4188786.76,19359.489,40433.45,ASBO-PL686,786731.0,8142.51099999994
PLB686,13361192,17459.0,117020.91,0,0.0,18718.0,96301.3,1071.413,2237.72,ASBO-PL686,17459.0,187.58699999999953
PLB686,13361193,221914.0,1512512.6,1411,9617.04,232638.0,1196887.62,6986.995,14592.76,ASBO-PL686,223325.0,2326.0050000000047
PLB686,13361194,380256.0,2446065.14,1537,9887.03,394415.0,2029206.0,8678.17,18124.88,ASBO-PL686,381793.0,3943.8300000000163
PLB686,13361198,150703.0,902607.08,0,0.0,157766.0,811682.4,5485.209,11456.19,ASBO-PL686,150703.0,1577.7909999999974
PLB686,13361199,804464.0,5123574.87,5609,36043.35,838299.0,4312922.61,19843.369,41444.08,ASBO-PL686,810073.0,8382.631000000052
PLB686,13361200,1678509.0,11146239.51,12662,84082.74,1782221.0,9169259.69,73227.667,152940.39,ASBO-PL686,1691171.0,17822.3330000001
PLB686,13361202,10272.0,68211.83,0,0.0,10696.0,55029.32,317.647,663.42,ASBO-PL686,10272.0,106.35299999999916
PLB686,13361203,16483.0,110119.31,0,0.0,17381.0,89422.63,724.882,1513.96,ASBO-PL686,16483.0,173.11799999999857
PLB686,13361242,225506.0,1668825.53,0,0.0,236649.0,1217523.61,8776.701,18330.66,ASBO-PL686,225506.0,2366.298999999999
PLB686,13361244,279435.0,2067919.62,0,0.0,303499.0,1561456.82,21029.17,43920.69,ASBO-PL686,279435.0,3034.8300000000163
PLB686,13361286,1348647.0,8875256.99,7304,48066.6,1411872.0,7263869.64,41802.13,87306.26,ASBO-PL686,1355951.0,14118.870000000112
PLB686,13361287,706642.0,4412901.21,4498,28089.52,734013.0,3776386.78,15533.389,32442.41,ASBO-PL686,711140.0,7339.6110000000335
PLB686,13361288,185792.0,1160141.0,4821,30103.76,203224.0,1045556.99,10578.47,22093.77,ASBO-PL686,190613.0,2032.5299999999988
PLB686,13361289,7872.0,49155.14,0,0.0,8022.0,41271.99,69.879,145.94,ASBO-PL686,7872.0,80.1210000000001
PLB686,13361290,495330.0,3087867.59,8406,52402.68,523692.0,2674049.91,14719.625,30742.81,ASBO-PL686,503736.0,5236.375
PLB686,13361291,741886.0,4588238.57,8536,51156.15,807300.0,4122194.92,48804.248,101930.59,ASBO-PL686,750422.0,8073.751999999979
PLB686,13361450,19984.0,131672.98,0,0.0,21392.0,110058.63,1194.47,2494.72,ASBO-PL686,19984.0,213.52999999999884
PLB686,13361451,20601.0,138172.57,0,0.0,21392.0,110058.64,577.379,1205.89,ASBO-PL686,20601.0,213.62099999999919
PLB686,13361452,146192.0,980350.42,0,0.0,155092.0,797925.08,7349.409,15349.68,ASBO-PL686,146192.0,1550.591000000015
PLB686,13361453,58604.0,388776.62,0,0.0,62839.0,323297.23,3606.882,7533.18,ASBO-PL686,58604.0,628.1180000000022
PLB686,13361454,20044.0,136300.94,0,0.0,21392.0,110058.63,1134.47,2369.41,ASBO-PL686,20044.0,213.52999999999884
PLB686,13361455,144391.0,999780.64,0,0.0,157766.0,811682.4,11797.467,24639.72,ASBO-PL686,144391.0,1577.5329999999958
PLB686,13361456,138587.0,1018933.18,0,0.0,145666.0,749429.72,5622.467,11742.87,ASBO-PL686,138587.0,1456.5329999999958
PLB686,13367111,2421931.0,16533239.38,6720,45873.87,2533650.0,12937196.85,79662.688,166380.3,ASBO-PL686,2428651.0,25336.311999999918
PLB686,13367710,403908.0,2563907.05,1023,6493.75,419818.0,2159900.63,10688.328,22323.22,ASBO-PL686,404931.0,4198.6720000000205
PLB686,13367711,198156.0,1264498.83,0,0.0,211246.0,1086828.97,10977.643,22927.47,ASBO-PL686,198156.0,2112.356999999989
PLB686,13367712,787590.0,5540467.29,6850,48187.77,884884.0,4577850.06,28068.9,58623.59,ASBO-PL686,794440.0,62375.09999999998
PLB686,13375776,427305.0,2731538.63,5712,36513.84,455917.0,2345624.57,18340.506,38305.25,ASBO-PL686,433017.0,4559.494000000006
PLB686,13375777,17049.0,108985.35,0,0.0,17381.0,89422.64,159.482,333.09,ASBO-PL686,17049.0,172.51800000000003
PLB686,13375780,1105967.0,7711399.56,4960,34583.79,1159058.0,5945643.69,36540.599,76317.24,ASBO-PL686,1110927.0,11590.40100000007
PLB686,13375846,5035.0,35106.73,0,0.0,5348.0,27307.69,259.118,541.19,ASBO-PL686,5035.0,53.88199999999961
PLB686,13375847,801156.0,5164083.53,10546,64321.7,833972.0,4280428.17,13931.941,29097.7,ASBO-PL686,811702.0,8338.059000000008
PLB686,13375848,253128.0,1592721.87,1478,9194.52,259378.0,1334460.89,2179.941,4552.94,ASBO-PL686,254606.0,2592.0590000000084
PLB686,13378471,2010516.0,12752441.46,28786,182585.85,2072350.0,10721074.82,12325.272,25742.09,ASBO-PL686,2039302.0,20722.727999999886
PLB688,13361191,764302.0,5122818.09,22429,140181.44,814233.0,4188786.76,19359.489,40433.45,ASBO-PL688,786731.0,8142.51099999994
PLB688,13361192,17459.0,117020.91,0,0.0,18718.0,96301.3,1071.413,2237.72,ASBO-PL688,17459.0,187.58699999999953
PLB688,13361193,221914.0,1512512.6,1411,9617.04,232638.0,1196887.62,6986.995,14592.76,ASBO-PL688,223325.0,2326.0050000000047
PLB688,13361194,380256.0,2446065.14,1537,9887.03,394415.0,2029206.0,8678.17,18124.88,ASBO-PL688,381793.0,3943.8300000000163
PLB688,13361198,150703.0,902607.08,0,0.0,157766.0,811682.4,5485.209,11456.19,ASBO-PL688,150703.0,1577.7909999999974
PLB688,13361199,804464.0,5123574.87,5609,36043.35,838299.0,4312922.61,19843.369,41444.08,ASBO-PL688,810073.0,8382.631000000052
PLB688,13361200,1678509.0,11146239.51,12662,84082.74,1782221.0,9169259.69,73227.667,152940.39,ASBO-PL688,1691171.0,17822.3330000001
PLB688,13361202,10272.0,68211.83,0,0.0,10696.0,55029.32,317.647,663.42,ASBO-PL688,10272.0,106.35299999999916
PLB688,13361203,16483.0,110119.31,0,0.0,17381.0,89422.63,724.882,1513.96,ASBO-PL688,16483.0,173.11799999999857
PLB688,13361286,1348647.0,8875256.99,7304,48066.6,1411872.0,7263869.64,41802.13,87306.26,ASBO-PL688,1355951.0,14118.870000000112
PLB688,13361287,706642.0,4412901.21,4498,28089.52,734013.0,3776386.78,15533.389,32442.41,ASBO-PL688,711140.0,7339.6110000000335
PLB688,13361288,185792.0,1160141.0,4821,30103.76,203224.0,1045556.99,10578.47,22093.77,ASBO-PL688,190613.0,2032.5299999999988
PLB688,13361289,7872.0,49155.14,0,0.0,8022.0,41271.99,69.879,145.94,ASBO-PL688,7872.0,80.1210000000001
PLB688,13361290,495330.0,3087867.59,8406,52402.68,523692.0,2674049.91,14719.625,30742.81,ASBO-PL688,503736.0,5236.375
PLB688,13361291,741886.0,4588238.57,8536,51156.15,807300.0,4122194.92,48804.248,101930.59,ASBO-PL688,750422.0,8073.751999999979
PLB688,13375776,427305.0,2731538.63,5712,36513.84,455917.0,2345624.57,18340.506,38305.25,ASBO-PL688,433017.0,4559.494000000006
PLB688,13375777,17049.0,108985.35,0,0.0,17381.0,89422.64,159.482,333.09,ASBO-PL688,17049.0,172.51800000000003
PLB688,13375780,1105967.0,7711399.56,4960,34583.79,1159058.0,5945643.69,36540.599,76317.24,ASBO-PL688,1110927.0,11590.40100000007
PLB688,13375846,5035.0,35106.73,0,0.0,5348.0,27307.69,259.118,541.19,ASBO-PL688,5035.0,53.88199999999961
PLB689,13361191,764302.0,5122818.09,22429,140181.44,814233.0,4188786.76,19359.489,40433.45,ASBO-PL689,786731.0,8142.51099999994
PLB689,13361192,17459.0,117020.91,0,0.0,18718.0,96301.3,1071.413,2237.72,ASBO-PL689,17459.0,187.58699999999953
PLB689,13361193,221914.0,1512512.6,1411,9617.04,232638.0,1196887.62,6986.995,14592.76,ASBO-PL689,223325.0,2326.0050000000047
PLB689,13361194,380256.0,2446065.14,1537,9887.03,394415.0,2029206.0,8678.17,18124.88,ASBO-PL689,381793.0,3943.8300000000163
PLB689,13361198,150703.0,902607.08,0,0.0,157766.0,811682.4,5485.209,11456.19,ASBO-PL689,150703.0,1577.7909999999974
PLB689,13361199,804464.0,5123574.87,5609,36043.35,838299.0,4312922.61,19843.369,41444.08,ASBO-PL689,810073.0,8382.631000000052
PLB689,13361200,1678509.0,11146239.51,12662,84082.74,1782221.0,9169259.69,73227.667,152940.39,ASBO-PL689,1691171.0,17822.3330000001
PLB689,13361202,10272.0,68211.83,0,0.0,10696.0,55029.32,317.647,663.42,ASBO-PL689,10272.0,106.35299999999916
PLB689,13361203,16483.0,110119.31,0,0.0,17381.0,89422.63,724.882,1513.96,ASBO-PL689,16483.0,173.11799999999857
PLB689,13361242,225506.0,1668825.53,0,0.0,236649.0,1217523.61,8776.701,18330.66,ASBO-PL689,225506.0,2366.298999999999
PLB689,13361244,279435.0,2067919.62,0,0.0,303499.0,1561456.82,21029.17,43920.69,ASBO-PL689,279435.0,3034.8300000000163
PLB689,13361286,1348647.0,8875256.99,7304,48066.6,1411872.0,7263869.64,41802.13,87306.26,ASBO-PL689,1355951.0,14118.870000000112
PLB689,13361287,706642.0,4412901.21,4498,28089.52,734013.0,3776386.78,15533.389,32442.41,ASBO-PL689,711140.0,7339.6110000000335
PLB689,13361288,185792.0,1160141.0,4821,30103.76,203224.0,1045556.99,10578.47,22093.77,ASBO-PL689,190613.0,2032.5299999999988
PLB689,13361289,7872.0,49155.14,0,0.0,8022.0,41271.99,69.879,145.94,ASBO-PL689,7872.0,80.1210000000001
PLB689,13361290,495330.0,3087867.59,8406,52402.68,523692.0,2674049.91,14719.625,30742.81,ASBO-PL689,503736.0,5236.375
PLB689,13361291,741886.0,4588238.57,8536,51156.15,807300.0,4122194.92,48804.248,101930.59,ASBO-PL689,750422.0,8073.751999999979
PLB689,13361450,19984.0,131672.98,0,0.0,21392.0,110058.63,1194.47,2494.72,ASBO-PL689,19984.0,213.52999999999884
PLB689,13361451,20601.0,138172.57,0,0.0,21392.0,110058.64,577.379,1205.89,ASBO-PL689,20601.0,213.62099999999919
PLB689,13361452,146192.0,980350.42,0,0.0,155092.0,797925.08,7349.409,15349.68,ASBO-PL689,146192.0,1550.591000000015
PLB689,13361453,58604.0,388776.62,0,0.0,62839.0,323297.23,3606.882,7533.18,ASBO-PL689,58604.0,628.1180000000022
PLB689,13361454,20044.0,136300.94,0,0.0,21392.0,110058.63,1134.47,2369.41,ASBO-PL689,20044.0,213.52999999999884
PLB689,13361455,144391.0,999780.64,0,0.0,157766.0,811682.4,11797.467,24639.72,ASBO-PL689,144391.0,1577.5329999999958
PLB689,13361456,138587.0,1018933.18,0,0.0,145666.0,749429.72,5622.467,11742.87,ASBO-PL689,138587.0,1456.5329999999958
PLB689,13367111,2421931.0,16533239.38,6720,45873.87,2533650.0,12937196.85,79662.688,166380.3,ASBO-PL689,2428651.0,25336.311999999918
PLB689,13367710,403908.0,2563907.05,1023,6493.75,419818.0,2159900.63,10688.328,22323.22,ASBO-PL689,404931.0,4198.6720000000205
PLB689,13367711,198156.0,1264498.83,0,0.0,211246.0,1086828.97,10977.643,22927.47,ASBO-PL689,198156.0,2112.356999999989
PLB689,13367712,787590.0,5540467.29,6850,48187.77,884884.0,4577850.06,28068.9,58623.59,ASBO-PL689,794440.0,62375.09999999998
PLB689,13375776,427305.0,2731538.63,5712,36513.84,455917.0,2345624.57,18340.506,38305.25,ASBO-PL689,433017.0,4559.494000000006
PLB689,13375777,17049.0,108985.35,0,0.0,17381.0,89422.64,159.482,333.09,ASBO-PL689,17049.0,172.51800000000003
PLB689,13375780,1105967.0,7711399.56,4960,34583.79,1159058.0,5945643.69,36540.599,76317.24,ASBO-PL689,1110927.0,11590.40100000007
PLB689,13375846,5035.0,35106.73,0,0.0,5348.0,27307.69,259.118,541.19,ASBO-PL689,5035.0,53.88199999999961
PLB689,13375847,801156.0,5164083.53,10546,64321.7,833972.0,4280428.17,13931.941,29097.7,ASBO-PL689,811702.0,8338.059000000008
PLB689,13375848,253128.0,1592721.87,1478,9194.52,259378.0,1334460.89,2179.941,4552.94,ASBO-PL689,254606.0,2592.0590000000084
PLB689,13378471,2010516.0,12752441.46,28786,182585.85,2072350.0,10721074.82,12325.272,25742.09,ASBO-PL689,2039302.0,20722.727999999886
PLB690,13349382,14770.0,108408.8,0,0.0,18572.0,151622.54,6548.0,13675.89,,14770.0,-2746.0
PLB690,13349383,0.0,0.0,0,0.0,0.0,0.0,1740.91,3636.0,,0.0,-1740.91
PLB690,13349384,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PLB690,13361774,120194.0,1042481.0,0,0.0,121871.0,1040305.49,1677.0,3502.52,,120194.0,0.0
PLB690,13362811,7970.0,52352.93,0,0.0,8373.0,70340.98,402.326,840.28,,7970.0,0.6739999999999782
PLB690,13363826,20037.0,139708.8,0,0.0,20313.0,141633.19,0.0,0.0,,20037.0,276.0
PLB690,13363827,3612.0,22554.41,0,0.0,3612.0,22554.41,0.0,0.0,,3612.0,0.0
PLB690,13363828,2152.0,13756.62,0,0.0,2538.0,16224.11,386.0,806.18,,2152.0,0.0
PLB690,13363829,2047.0,13037.2,0,0.0,2047.0,13544.4,0.0,0.0,,2047.0,0.0
PLB690,13363830,0.0,0.0,0,0.0,0.0,0.0,1173.0,2449.88,,0.0,-1173.0
PLB690,13365373,4937.0,32784.44,0,0.0,4992.0,33149.66,55.0,114.87,,4937.0,0.0
PLB690,13365377,3137.0,20179.31,0,0.0,3484.0,22411.46,347.0,724.73,,3137.0,0.0
PLB690,13365379,969.0,6494.83,0,0.0,1836.0,12305.98,0.0,0.0,,969.0,867.0
PLB690,13365380,4889.0,30236.3,0,0.0,5072.0,31368.1,183.0,382.21,,4889.0,0.0
PLB690,13365381,9241.0,57608.02,0,0.0,11889.0,74115.55,0.0,0.0,,9241.0,2648.0
PLB690,13365382,1905.0,12276.12,0,0.0,4919.0,31698.82,0.0,0.0,,1905.0,3014.0
PLB690,13365383,6419.0,41058.94,0,0.0,6859.0,43873.39,440.0,918.97,,6419.0,0.0
PLB690,13365425,2488.0,16278.81,0,0.0,2488.0,16278.81,0.0,0.0,,2488.0,0.0
PLB690,13365426,2082.0,13350.99,0,0.0,3683.0,23617.53,0.0,0.0,,2082.0,1601.0
PLB690,13365427,10764.0,68592.09,0,0.0,11011.0,70166.05,0.0,0.0,,10764.0,247.0
PLB690,13365434,10582.0,70393.89,0,0.0,10582.0,70393.9,0.0,0.0,,10582.0,0.0
PLB690,13365436,20520.0,136503.77,0,0.0,21624.0,143847.83,0.0,0.0,,20520.0,1104.0
