item_num,inventory_type,COST,sell_price,SBU TYPE,ROYALTY FEE,prod_line code,LICENSOR,product line,qty_in_transit units,qty_due_maker units,qty_on_hand units,ATS units,description_long,LAST REC DATE,AGE OF INVENTORY DAYS,AGE OF INVENTORY YEAR,commodity code,class,Sub-Class,gender_id,GENDER GROUP
28840064,Stock,$402.73 ,$607.56 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,4,4,ANAISE MODERN ZIP LEATHER HOBO,July-15,519,"1 years, 5 months",HO,BAGS,BAGS,Ladies,LADIES
28918859,Stock,$432.57 ,$682.32 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,25,14,MACKENZIE TOP ZIP TOTE,July-15,519,"1 years, 5 months",TT,BAGS,BAGS,Ladies,LADIES
28816404,Stock,$174.20 ,$309.96 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,149,149,MELANIE LEATHER 3/4 ZIP WALLET,July-15,519,"1 years, 5 months",WT,BAGS,WALLET,Ladies,LADIES
28718820,Stock,$177.19 ,$266.76 ,PRIVATE LABEL,,B1  ,,BELLE FRANCE ,0,0,36,36,CHARLOTTE SHOPPER HANDBAG,July-15,519,"1 years, 5 months",TT,BAGS,BAGS,Ladies,LADIES
28718908,Stock,$82.26 ,$135.72 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,7,1,FRANCO SARTO BERLIN E/W XBODY,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
28719360,Stock,$123.82 ,$216.48 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,580,580,FRANCO SARTO BELO SATCHEL,July-15,519,"1 years, 5 months",SA,BAGS,BAGS,Ladies,LADIES
28719364,Stock,$131.59 ,$219.60 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,93,80,FRANCO SARTO CHRISSY SATCHEL,July-15,519,"1 years, 5 months",SA,BAGS,BAGS,Ladies,LADIES
28719367,Stock,$127.99 ,$220.08 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,125,125,FRANCO SARTO PAULA SATCHEL,July-15,519,"1 years, 5 months",SA,BAGS,BAGS,Ladies,LADIES
28719426,Stock,$130.72 ,$225.48 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,300,100,FRANCO SARTO NATALIA NYLON SATCHEL ,July-15,519,"1 years, 5 months",SA,BAGS,BAGS,Ladies,LADIES
28719427,Stock,$104.93 ,$178.92 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,280,280,FRANCO SARTO NATALIA NYLON MESSENGER,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
12010944,Stock,$48.01 ,$87.36 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,5,5,PARTY GIRL PEARLIZED REINFORCED PU WALT ,July-15,519,"1 years, 5 months",WT,BAGS,WALLET,Ladies,LADIES
12013407,Made to Order,$48.83 ,$87.96 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,590,3,ICON REINFORCED PU WALLET ON A STRING,July-15,519,"1 years, 5 months",WT,BAGS,WALLET,Ladies,LADIES
12016630,Made to Order,$48.16 ,$87.12 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,"2,930",1,"2,931",COLORBLOCK PATCHWORKS REINFORCED PU WLT ,July-15,519,"1 years, 5 months",WT,BAGS,WALLET,Ladies,LADIES
12025025,Stock,$86.18 ,$138.96 ,HOUSE,,LU  ,,LULU,0,0,475,475,REVERSIBLE PRINTED CNVS TO PU TOTE TARGT,July-15,519,"1 years, 5 months",TT,BAGS,BAGS,Ladies,LADIES
12107016,Stock,$50.21 ,$76.80 ,HOUSE,,LU  ,,LULU,0,0,129,129,GRAB & GO CROCO MINI CROSSBODY ,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
28712673,Stock,$87.94 ,$141.48 ,HOUSE,,LU  ,,LULU,0,0,533,473,NICOLA QUILTED TOTE,July-15,519,"1 years, 5 months",TT,BAGS,BAGS,Ladies,LADIES
28717267,Stock,$79.13 ,$118.80 ,HOUSE,,LU  ,,LULU,0,0,185,185,WAYLAN QUILTED FLAP CROSSBODY ,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
30555126,Stock,$48.89 ,$82.80 ,HOUSE,,LU  ,,LULU,0,0,598,598,BLUE TAPESTRY BUCKET CROSSBODY,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
12027797,Damage,$97.15 ,$135.72 ,HOUSE,,LU  ,,LULU,0,0,6,2,PRINTED NUBBY CANVAS BASIC BACKPACK,July-15,519,"1 years, 5 months",BP,BAGS,BAGS,Ladies,LADIES
12012875,Stock,$17.49 ,$32.88 ,HOUSE,,LU  ,,LULU,0,0,306,282,SPORT THE LOOK EMOJI ROUND COIN PURSE ,July-15,519,"1 years, 5 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12054671,Stock,$16.56 ,$30.84 ,HOUSE,,LU  ,,LULU,0,0,84,84,JUST SAYIN PRINT PU COIN PURSE,July-15,519,"1 years, 5 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12015139,Damage,$33.28 ,$61.20 ,HOUSE,,LU  ,,LULU,0,0,2,2,DOUBLE DUTY PRINTED POUCH WRISTLET ,July-15,519,"1 years, 5 months",WR,BAGS,SMALL LEATHER,Ladies,LADIES
12015500,Stock,$60.96 ,$93.00 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,277,157,SHAR MINI ACCORDION  XBODY,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
12016733,Stock,$40.02 ,$61.56 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,445,86,BRIAR TWIN PRINT CANVAS FLAP CROSSBODY,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
12059079,Stock,$101.99 ,$159.96 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,384,369,TWIG & ARROW GYPSY WARRIOR BP W/POMPOMS,July-15,519,"1 years, 5 months",BP,BAGS,BAGS,Ladies,LADIES
12087543,Stock,$63.98 ,$101.16 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,255,255,TWIG & ARROW SIENNA CROCHET SADDLE XBOD ,July-15,519,"1 years, 5 months",CR,BAGS,BAGS,Ladies,LADIES
12013407,Stock,$50.80 ,$91.68 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,164,164,ICON REINFORCED PU WALLET ON A STRING,July-15,519,"1 years, 5 months",WT,BAGS,WALLET,Ladies,LADIES
28718830,Close Out,$178.92 ,$270.96 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,CASABLANCA FRINGE TOTE,August-15,488,"1 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
28718840,Close Out,$162.80 ,$246.60 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,CAROLINA HANDBAG,August-15,488,"1 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
28718894,Close Out,$157.69 ,$241.92 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,ANGELICA BOW FLAP HANDBAG,August-15,488,"1 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
28716186,Stock,$132.93 ,$136.56 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,12,4,SERAPHINA TOTE,August-15,488,"1 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
28716198,Stock,$152.89 ,$232.32 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,ANASTASIA DENIM W/STONES 4 POSTER HANDBG,August-15,488,"1 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
28718132,Stock,$149.79 ,$232.32 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,"1,799","1,799",TRUDY SATCHEL,August-15,488,"1 years, 4 months",SA,BAGS,BAGS,Ladies,LADIES
28719317,Stock,$128.54 ,$204.48 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,34,34,GALINA ROSE QUILT SATCHEL,August-15,488,"1 years, 4 months",SA,BAGS,BAGS,Ladies,LADIES
28719317,Stock,$128.54 ,$204.48 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,34,34,GALINA ROSE QUILT SATCHEL,August-15,488,"1 years, 4 months",SA,BAGS,BAGS,Ladies,LADIES
28719318,Stock,$95.43 ,$146.88 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,424,424,GALINA ROSE QUILT CROSSBODY,August-15,488,"1 years, 4 months",CR,BAGS,BAGS,Ladies,LADIES
28719335,Stock,$99.42 ,$161.28 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,178,178,ADRINA SHOPPER HANDBAG,August-15,488,"1 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
28717960,Close Out,$36.31 ,$64.08 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,16,16,SAFFIANO MEDIA/TECH HOLDER WRISTLET ,August-15,488,"1 years, 4 months",WR,BAGS,SMALL LEATHER,Ladies,LADIES
28818871,Stock,$342.10 ,$526.80 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,100,100,ELLEN BOX SATCHEL,August-15,488,"1 years, 4 months",SA,BAGS,BAGS,Ladies,LADIES
28819252,Stock,$220.15 ,$338.04 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,230,230,ISTANBUL CROSSBODY ,August-15,488,"1 years, 4 months",CR,BAGS,BAGS,Ladies,LADIES
28917958,Stock,$188.95 ,$286.80 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,250,250,MONA TOP ZIP LEATHER CROSSBODY ,August-15,488,"1 years, 4 months",CR,BAGS,BAGS,Ladies,LADIES
28918860,Stock,$403.18 ,$609.84 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,295,295,MACKENZIE SATCHEL,August-15,488,"1 years, 4 months",SA,BAGS,BAGS,Ladies,LADIES
28718900,Stock,$127.50 ,$216.84 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,400,400,FRANCO SARTO BERLIN PRINTED NYLON HANDBG,August-15,488,"1 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
28718902,Stock,$133.07 ,$227.04 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,2,2,FRANCO SARTO BERLIN NYLON SHOPPER HANDBG,August-15,488,"1 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
28719362,Stock,$116.16 ,$201.36 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,197,197,FRANCO SARTO BRANDY BUCKET SHOULDER BAG,August-15,488,"1 years, 4 months",SR,BAGS,BAGS,Ladies,LADIES
28719364,Stock,$131.59 ,$219.60 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,278,261,FRANCO SARTO CHRISSY SATCHEL,August-15,488,"1 years, 4 months",SA,BAGS,BAGS,Ladies,LADIES
12039666,Close Out,$54.83 ,$83.04 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,35,35,FRINGE PU W/PRINT TRIM FANNY PACK,August-15,488,"1 years, 4 months",SR,BAGS,BAGS,Ladies,LADIES
28711768,Close Out,$114.15 ,$185.16 ,HOUSE,,LU  ,,LULU,0,0,72,72,ENDLESS ERRANDS QUILTED NYLON HANDBAG,August-15,488,"1 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
28742867,Stock,$69.67 ,$104.04 ,HOUSE,,LU  ,,LULU,0,0,412,412,ELLIS TURNLOCK CROSSBODY,August-15,488,"1 years, 4 months",CR,BAGS,BAGS,Ladies,LADIES
28714894,Made to Order,$87.83 ,$136.68 ,HOUSE,,LU  ,,LULU,0,0,148,148,CLAIRE QUILTED SHOULDER BAG ,August-15,488,"1 years, 4 months",SR,BAGS,BAGS,Ladies,LADIES
12109713,Damage,$46.87 ,$72.24 ,HOUSE,,LU  ,,LULU,0,0,2,2,CARA CHEVRON QUILTED MTLC PU CLUTCH ,August-15,488,"1 years, 4 months",CT,BAGS,BAGS,Ladies,LADIES
12011240,Stock,$19.01 ,$34.56 ,HOUSE,,LU  ,,LULU,0,0,242,242,WARM & FUZZY REINFORCED PU COIN PURSE,August-15,488,"1 years, 4 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12015141,Stock,$38.21 ,$70.08 ,HOUSE,,LU  ,,LULU,0,0,99,99,DOUBLE DUTY POUCH WRISTLET W/BOW,August-15,488,"1 years, 4 months",WR,BAGS,SMALL LEATHER,Ladies,LADIES
12054671,Stock,$16.56 ,$30.84 ,HOUSE,,LU  ,,LULU,0,0,79,79,JUST SAYIN PRINT PU COIN PURSE,August-15,488,"1 years, 4 months",CP,BAGS,SMALL LEATHER,Ladies,LADIES
12016729,Made to Order,$85.14 ,$127.56 ,PRIVATE LABEL,,MS  ,,MOSSIMO,324,"20,862",0,"17,340",GLOBAL AZTEC PRINT WEEKENDER TOTE,August-15,488,"1 years, 4 months",TT,BAGS,BAGS,Ladies,LADIES
12051665,Replenishment,$47.26 ,$76.92 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,0,"2,110","2,110",WREN BRAIDED HOBO,August-15,488,"1 years, 4 months",HO,BAGS,BAGS,Ladies,LADIES
12051665,Stock,$81.71 ,$126.00 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,65,65,PRINTED CANVAS HOBO,August-15,488,"1 years, 4 months",HO,BAGS,BAGS,Ladies,LADIES
12087543,Stock,$63.98 ,$101.16 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,245,245,TWIG & ARROW SIENNA CROCHET SADDLE XBOD ,August-15,488,"1 years, 4 months",CR,BAGS,BAGS,Ladies,LADIES
12107381,Stock,$100.65 ,$154.32 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,339,339,PRINTED NUBBY CANVAS BACKPACK ,August-15,488,"1 years, 4 months",BP,BAGS,BAGS,Ladies,LADIES
12107381,Stock,$100.65 ,$154.32 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,331,331,PRINTED NUBBY CANVAS BACKPACK ,August-15,488,"1 years, 4 months",BP,BAGS,BAGS,Ladies,LADIES
12014124,Made to Order,$36.83 ,$66.36 ,HOUSE,,TO  ,,TWIG AND ARROW,0,80,0,80,ICON REINFORCED PU CHECKBOOK WALLET,August-15,488,"1 years, 4 months",WT,BAGS,WALLET,Ladies,LADIES
28717959,Close Out,$81.85 ,$127.08 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,17,17,BUCKLE SAFFIANO TOTE,September-15,457,"1 years, 3 months",TT,BAGS,BAGS,Ladies,LADIES
28718827,Close Out,$126.68 ,$189.96 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,24,24,CASABLANCA FRINGE CROSSBODY,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
28718892,Close Out,$157.65 ,$239.04 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,2,2,STUDDED FRINGE HOBO,September-15,457,"1 years, 3 months",HO,BAGS,BAGS,Ladies,LADIES
28718132,Stock,$149.79 ,$232.32 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,600,600,TRUDY SATCHEL,September-15,457,"1 years, 3 months",SA,BAGS,BAGS,Ladies,LADIES
28718134,Stock,$157.10 ,$246.84 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,600,600,SIMONE SHOPPER TOTE,September-15,457,"1 years, 3 months",TT,BAGS,BAGS,Ladies,LADIES
28719271,Stock,$146.13 ,$225.00 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,"1,800","1,800",LISA HANDBAG,September-15,457,"1 years, 3 months",TT,BAGS,BAGS,Ladies,LADIES
28719326,Stock,$111.83 ,$172.20 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,298,298,CASSIE MTLC CROSSBODY,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
28717972,Made to Order,$151.32 ,$231.84 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,140,140,JASMINE QUILTED FLORAL TOTE,September-15,457,"1 years, 3 months",TT,BAGS,BAGS,Ladies,LADIES
28716195,Stock,$31.69 ,$58.80 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,10,10,HARTFORD PU WRISTLET/CLUTCH ,September-15,457,"1 years, 3 months",WR,BAGS,SMALL LEATHER,Ladies,LADIES
28840064,Close Out,$406.36 ,$612.72 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,ANAISE MODERN ZIP LEATHER HOBO ,September-15,457,"1 years, 3 months",HO,BAGS,BAGS,Ladies,LADIES
28917953,Close Out,$230.33 ,$343.68 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,2,2,AMBER DBL ZIP AROUND LEATHER CROSSBODY ,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
28816237,Stock,$417.32 ,$631.56 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,1,1,TATIANA LEATHER DOME LG SATCHEL,September-15,457,"1 years, 3 months",SA,BAGS,BAGS,Ladies,LADIES
28818871,Stock,$342.10 ,$526.80 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,99,99,ELLEN BOX SATCHEL,September-15,457,"1 years, 3 months",SA,BAGS,BAGS,Ladies,LADIES
28819250,Stock,$394.52 ,$610.56 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,282,282,AMSTERDAM TOTE,September-15,457,"1 years, 3 months",TT,BAGS,BAGS,Ladies,LADIES
28918860,Stock,$456.57 ,$689.52 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,70,70,MACKENZIE SATCHEL,September-15,457,"1 years, 3 months",SA,BAGS,BAGS,Ladies,LADIES
28917957,Made to Order,$186.09 ,$281.52 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,200,200,ELLEN N/S LEATHER CROSSBODY ,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
28718972,Made to Order,$128.15 ,$215.52 ,PRIVATE LABEL,,BZ  ,,BRASS PLUM,0,0,282,282,PU SATCHEL ,September-15,457,"1 years, 3 months",SA,BAGS,BAGS,Ladies,LADIES
28719362,Stock,$116.16 ,$201.36 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,59,59,FRANCO SARTO BRANDY BUCKET SHOULDER BAG,September-15,457,"1 years, 3 months",SR,BAGS,BAGS,Ladies,LADIES
28719426,Stock,$130.72 ,$225.48 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,"1,155",755,FRANCO SARTO NATALIA NYLON SATCHEL ,September-15,457,"1 years, 3 months",SA,BAGS,BAGS,Ladies,LADIES
12010944,Stock,$49.09 ,$89.28 ,PRIVATE LABEL,,ZZ  ,,LADIES MISC CUSTOMER LABEL,0,0,5,5,PARTY GIRL PEARLIZED REINFORCED PU WALT ,September-15,457,"1 years, 3 months",WT,BAGS,WALLET,Ladies,LADIES
12015142,Stock,$37.81 ,$58.44 ,HOUSE,,LU  ,,LULU,0,0,200,200,POLKA DOTS PLUS ONE POUCH CLUTCH ,September-15,457,"1 years, 3 months",CT,BAGS,BAGS,Ladies,LADIES
12109722,Stock,$49.01 ,$75.12 ,HOUSE,,LU  ,,LULU,0,0,131,131,GRAB & GO MINI CROSSBODY ,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
28715951,Stock,$68.40 ,$105.72 ,HOUSE,,LU  ,,LULU,0,0,348,348,JOSIE ZIP FLAP NYLON XBODY ,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
28717272,Stock,$65.61 ,$98.40 ,HOUSE,,LU  ,,LULU,0,0,379,379,ISLA CROSSBODY ,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
12015141,Stock,$37.62 ,$69.00 ,HOUSE,,LU  ,,LULU,0,0,270,270,DOUBLE DUTY POUCH WRISTLET W/BOW,September-15,457,"1 years, 3 months",WR,BAGS,SMALL LEATHER,Ladies,LADIES
28710760,Stock,$34.05 ,$61.80 ,HOUSE,,LU  ,,LULU,0,0,102,102,BOW REINFORCED PU ZIP AROUND TECH WALLET,September-15,457,"1 years, 3 months",WT,BAGS,WALLET,Ladies,LADIES
12106381,Replenishment,$31.58 ,$56.88 ,PRIVATE LABEL,,NB  ,,NO BOUNDARIES,0,"29,136",16,"29,152",TWIN PRINTS CHECKBOOK WALLET ,September-15,457,"1 years, 3 months",WT,BAGS,WALLET,Ladies,LADIES
12013276,Stock,$69.57 ,$106.44 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,192,42,JORDAN PRINTED NUBBY CANVAS XBODY ,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
12014671,Stock,$68.26 ,$103.56 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,216,216,LAYERED FRINGE CROSSBODY ,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
12042715,Stock,$146.17 ,$224.28 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,352,352,BACK TO BACK FRINGE & BRAID PU TOTE,September-15,457,"1 years, 3 months",TT,BAGS,BAGS,Ladies,LADIES
12054241,Stock,$71.56 ,$110.16 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,16,16,FRINGE & BRAID CROSSBODY ,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
12055998,Stock,$53.53 ,$81.84 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,409,401,TWIG & ARROW WINNIE TWIN PRINT XBODY,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
12087176,Stock,$64.34 ,$99.48 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,58,58,TWIG & ARROW CLARK CROSSBODY,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
12087501,Stock,$89.39 ,$135.84 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,62,62,TWIG & ARROW BRAYDEN CAMERA XBODY ,September-15,457,"1 years, 3 months",CR,BAGS,BAGS,Ladies,LADIES
28717915,Stock,$94.97 ,$155.64 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,530,530,DENIM W/CROCHET BACKPACK ,September-15,457,"1 years, 3 months",BP,BAGS,BAGS,Ladies,LADIES
12015499,Stock,$61.07 ,$110.52 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,252,252,ATLAS REINFORCED PU WALLET ON A STRING,September-15,457,"1 years, 3 months",WT,BAGS,WALLET,Ladies,LADIES
12064830,Stock,$35.92 ,$65.16 ,HOUSE,,TO  ,,TWIG AND ARROW,0,0,"1,801","1,801",TWIN PRINT CHECKBOOK WALLET ,September-15,457,"1 years, 3 months",WT,BAGS,WALLET,Ladies,LADIES
12014124,Made to Order,$35.60 ,$64.20 ,HOUSE,,TO  ,,TWIG AND ARROW,0,"1,120",0,520,ICON REINFORCED PU CHECKBOOK WALLET,September-15,457,"1 years, 3 months",WT,BAGS,WALLET,Ladies,LADIES
28717972,Close Out,$151.04 ,$231.84 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,80,80,JASMINE QUILTED FLORAL TOTE,October-15,427,"1 years, 2 months",TT,BAGS,BAGS,Ladies,LADIES
28718827,Close Out,$126.68 ,$189.96 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,4,4,CASABLANCA FRINGE CROSSBODY,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28719318,Stock,$95.43 ,$146.88 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,"1,030","1,030",GALINA ROSE QUILT CROSSBODY,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28719318,Stock,$95.43 ,$146.88 ,LICENSE,2.0%,LT  ,LATQ,LATIQUE,0,0,268,268,GALINA ROSE QUILT CROSSBODY,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28818440,Stock,$276.24 ,$416.28 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,159,159,CROSSBODY ORGANIZER,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28819252,Stock,$220.15 ,$338.04 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,60,60,ISTANBUL CROSSBODY ,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28840068,Stock,$379.67 ,$555.12 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,27,27,ANAISE MODERN ZIP LEATHER BACKPACK,October-15,427,"1 years, 2 months",BP,BAGS,BAGS,Ladies,LADIES
28917953,Stock,$230.33 ,$343.68 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,10,10,AMBER DBL ZIP AROUND LEATHER CROSSBODY ,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28918858,Stock,$293.82 ,$433.20 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,89,89,MACKENZIE DRAWSTRING CROSSBODY ,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28918859,Stock,$395.80 ,$625.20 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,19,9,MACKENZIE TOP ZIP TOTE,October-15,427,"1 years, 2 months",TT,BAGS,BAGS,Ladies,LADIES
28918860,Stock,$456.57 ,$689.52 ,LICENSE,2.0%,PE  ,LATQ,PERLINA,0,0,125,125,MACKENZIE SATCHEL,October-15,427,"1 years, 2 months",SA,BAGS,BAGS,Ladies,LADIES
28718908,Stock,$82.26 ,$135.72 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,7,2,FRANCO SARTO BERLIN PRINTED E/W XBODY,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28718925,Stock,$103.78 ,$174.36 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,1,1,FRANCO SARTO LYONN CROSSBODY,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28718925,Stock,$103.78 ,$174.36 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,11,1,FRANCO SARTO LYONN COLORBLOCK XBODY,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28719364,Stock,$131.58 ,$219.60 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,155,155,FRANCO SARTO CHRISSY SATCHEL,October-15,427,"1 years, 2 months",SA,BAGS,BAGS,Ladies,LADIES
28719368,Stock,$97.90 ,$168.12 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,98,98,FRANCO SARTO PAULA CROSSBODY,October-15,427,"1 years, 2 months",CR,BAGS,BAGS,Ladies,LADIES
28719422,Stock,$120.19 ,$208.20 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,397,397,FRANCO SARTO HOLLY HANDBAG W/STUDS,October-15,427,"1 years, 2 months",TT,BAGS,BAGS,Ladies,LADIES
28719422,Stock,$120.19 ,$208.20 ,PRIVATE LABEL,,FS  ,,FRANCO SARTO,0,0,107,107,FRANCO SARTO HOLLY HANDBAG W/STUDS,October-15,427,"1 years, 2 months",TT,BAGS,BAGS,Ladies,LADIES
